ID,watershed,stream,year,Het/Hom
NFH_FOR_2017_129,NFH,str_FOR,2017,0.0847457627118644
NFH_GAN_2000_101,NFH,str_GAN,2000,0.0196560196560197
NFH_GAN_2000_102,NFH,str_GAN,2000,0.0333333333333333
NFH_GAN_2000_108,NFH,str_GAN,2000,0
NFH_GAN_2000_109,NFH,str_GAN,2000,0.0549450549450549
NFH_GAN_2000_110,NFH,str_GAN,2000,0.0307017543859649
NFH_GAN_2000_111,NFH,str_GAN,2000,0.05
NFH_GAN_2017_002,NFH,str_GAN,2017,0.038659793814433
NFH_GAN_2017_003,NFH,str_GAN,2017,0.0458015267175573
NFH_GAN_2017_004,NFH,str_GAN,2017,0.0408921933085502
NFH_GAN_2017_005,NFH,str_GAN,2017,0.0301507537688442
NFH_GAN_2017_006,NFH,str_GAN,2017,0.0972222222222222
NFH_GAN_2017_007,NFH,str_GAN,2017,0.021021021021021
NFH_GAN_2017_008,NFH,str_GAN,2017,0.0230547550432277
NFH_GAN_2017_010,NFH,str_GAN,2017,0.0137741046831956
NFH_GAN_2017_011,NFH,str_GAN,2017,0.0253521126760563
NFH_GAN_2017_012,NFH,str_GAN,2017,0.0170316301703163
NFH_GAN_2017_013,NFH,str_GAN,2017,0.023021582733813
NFH_GAN_2017_014,NFH,str_GAN,2017,0.0166435506241331
NFH_GAN_2017_015,NFH,str_GAN,2017,0.0166898470097357
NFH_GAN_2017_017,NFH,str_GAN,2017,0.0193637621023513
NFH_GAN_2017_018,NFH,str_GAN,2017,0.0197486535008977
NFH_GAN_2017_019,NFH,str_GAN,2017,0.0198019801980198
NFH_GAN_2017_020,NFH,str_GAN,2017,0.0104166666666667
OOB_OHR_2011_001,OOB,str_OHR,2011,0.0431654676258993
PPT_LNF_2016_002,PPT,str_LNF,2016,0.0155440414507772
PPT_LNF_2016_003,PPT,str_LNF,2016,0.0262582056892779
PPT_LNF_2016_004,PPT,str_LNF,2016,0.0653266331658292
PPT_LNF_2016_005,PPT,str_LNF,2016,0.013677811550152
PPT_LNF_2016_006,PPT,str_LNF,2016,0.0207253886010363
PPT_LNF_2016_007,PPT,str_LNF,2016,0.0224215246636771
PPT_LNF_2016_009,PPT,str_LNF,2016,0.0270833333333333
PPT_LNF_2016_010,PPT,str_LNF,2016,0.0223880597014925
PPT_LNF_2016_013,PPT,str_LNF,2016,0.0349854227405248
PPT_LNF_2016_018,PPT,str_LNF,2016,0.0260223048327138
PPT_LNF_2016_019,PPT,str_LNF,2016,0.0346153846153846
PPT_LNF_2016_020,PPT,str_LNF,2016,0.0353982300884956
QUI_AND_2016_001,QUI,str_AND,2016,0.00469483568075117
QUI_AND_2016_002,QUI,str_AND,2016,0.00234192037470726
QUI_AND_2016_003,QUI,str_AND,2016,0.0112903225806452
QUI_AND_2016_004,QUI,str_AND,2016,0.0091533180778032
QUI_AND_2016_005,QUI,str_AND,2016,0.0135658914728682
QUI_AND_2016_006,QUI,str_AND,2016,0.026431718061674
QUI_AND_2016_111,QUI,str_AND,2016,0.0447761194029851
QUI_NFB_2013_117,QUI,str_NFB,2013,0.00583090379008746
QUI_NFB_2013_118,QUI,str_NFB,2013,0.0213592233009709
QUI_NFB_2013_119,QUI,str_NFB,2013,0.0146252285191956
QUI_NFB_2013_120,QUI,str_NFB,2013,0.0119047619047619
QUI_NFB_2013_121,QUI,str_NFB,2013,0.00136425648021828
QUI_NFB_2013_122,QUI,str_NFB,2013,0.017578125
QUI_NFB_2013_123,QUI,str_NFB,2013,0.0268292682926829
QUI_NFB_2013_124,QUI,str_NFB,2013,0.0114285714285714
QUI_CMC_2016_001,QUI,str_CMC,2016,0.00938967136150235
QUI_CMC_2016_004,QUI,str_CMC,2016,0.0208333333333333
QUI_CMC_2016_005,QUI,str_CMC,2016,0.00294985250737463
QUI_CMC_2016_006,QUI,str_CMC,2016,0.0130718954248366
QUI_CMC_2016_007,QUI,str_CMC,2016,0.0168855534709193
QUI_CMC_2016_008,QUI,str_CMC,2016,0.019774011299435
QUI_CMC_2016_010,QUI,str_CMC,2016,0.0235294117647059
QUI_CMC_2016_011,QUI,str_CMC,2016,0.01620029455081
QUI_CMC_2016_013,QUI,str_CMC,2016,0.010989010989011
QUI_CMC_2016_014,QUI,str_CMC,2016,0.00813008130081301
QUI_CMC_2016_015,QUI,str_CMC,2016,0.0159651669085631
QUI_CMC_2016_016,QUI,str_CMC,2016,0.0552995391705069
QUI_CMC_2016_017,QUI,str_CMC,2016,0.00827586206896552
QUI_CMC_2016_018,QUI,str_CMC,2016,0.0115107913669065
QUI_FCC_2017_002,QUI,str_FCC,2017,0.0844827586206897
QUI_FCC_2017_003,QUI,str_FCC,2017,0.0549199084668192
QUI_FCC_2017_004,QUI,str_FCC,2017,0.0709046454767726
QUI_FCC_2017_005,QUI,str_FCC,2017,0.0772200772200772
QUI_FCC_2017_006,QUI,str_FCC,2017,0.0558659217877095
QUI_FCC_2017_007,QUI,str_FCC,2017,0.0960698689956332
QUI_FCC_2017_010,QUI,str_FCC,2017,0.0837696335078534
QUI_FCC_2017_011,QUI,str_FCC,2017,0.116173120728929
QUI_FCC_2017_012,QUI,str_FCC,2017,0.10580204778157
QUI_JCC_2017_001,QUI,str_JCC,2017,0.0507982583454282
QUI_JCC_2017_002,QUI,str_JCC,2017,0.0942148760330579
QUI_JCC_2017_003,QUI,str_JCC,2017,0.0610997963340122
QUI_JCC_2017_004,QUI,str_JCC,2017,0.264367816091954
QUI_JCC_2017_005,QUI,str_JCC,2017,0.11128526645768
QUI_JCC_2017_006,QUI,str_JCC,2017,0.115044247787611
QUI_JCC_2017_007,QUI,str_JCC,2017,0.144366197183099
QUI_JCC_2017_008,QUI,str_JCC,2017,0.0844444444444444
